,price,dlc_count,achievements,main_story,multi-language,has_voice_acting,extra_content_hours,independent,rpg,action,adventure,sim,casual,success
15700,6.49,0,46,3.28,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15701,2.99,0,0,0.67,1.0,0.0,11.03,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15703,39.99,0,28,5.0,1.0,1.0,11.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0
15704,0.55,0,7,0.4,0.0,0.0,0.9500000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15705,4.99,0,0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15706,0.99,0,1,0.12,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15710,5.99,0,0,0.55,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15714,14.99,0,22,10.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15715,3.99,1,21,1.12,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15716,0.99,0,0,0.25,0.0,0.0,0.030000000000000027,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15724,5.99,0,3,1.47,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15728,8.99,0,24,1.7,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
15729,1.99,0,14,2.17,1.0,0.0,2.33,1.0,0.0,1.0,1.0,1.0,0.0,1.0
15730,19.99,0,35,7.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15731,0.0,0,0,0.38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15732,4.99,0,30,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15734,4.99,0,13,2.0,1.0,1.0,1.9300000000000002,1.0,1.0,0.0,1.0,0.0,1.0,0.0
15735,0.99,0,1,0.15,0.0,0.0,0.37,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15736,1.99,0,100,0.32,1.0,1.0,1.5999999999999999,1.0,0.0,0.0,1.0,1.0,1.0,0.0
15739,7.99,0,20,0.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15741,0.0,0,0,11.03,0.0,1.0,8.65,1.0,0.0,0.0,1.0,0.0,1.0,1.0
15742,1.99,0,36,8.0,1.0,1.0,1.0999999999999996,1.0,0.0,0.0,0.0,1.0,1.0,0.0
15743,4.99,0,21,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15745,2.99,0,0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15747,24.99,0,13,1.57,1.0,1.0,8.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15748,4.99,0,60,0.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15749,17.99,0,16,0.92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15750,9.99,0,0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15752,14.99,0,17,9.22,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15753,19.99,2,26,2.47,1.0,1.0,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15754,0.49,0,6,0.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15755,0.0,0,0,0.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15756,2.99,0,6,0.57,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15761,6.99,0,25,2.78,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15762,10.99,0,16,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
15764,1.99,0,0,1.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15768,4.99,0,16,1.25,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
15773,2.99,0,14,0.53,1.0,0.0,0.79,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15774,0.79,0,10,1.5,0.0,0.0,0.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15775,6.99,0,25,3.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
15777,0.99,0,0,0.87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15778,7.99,0,48,1.67,1.0,0.0,1.71,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15779,9.99,0,11,5.82,1.0,0.0,4.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15780,6.99,0,26,3.37,1.0,1.0,0.6299999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15781,3.99,0,11,7.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
15783,19.99,2,0,3.33,0.0,0.0,9.45,1.0,0.0,0.0,0.0,1.0,1.0,1.0
15785,39.99,0,50,3.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15786,5.99,0,0,13.45,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
15787,1.24,0,10,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
15788,14.99,0,16,3.5,1.0,0.0,1.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15790,4.99,0,8,3.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15791,4.99,0,20,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15796,4.99,0,27,1.47,0.0,1.0,11.229999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15798,9.99,0,0,8.18,1.0,1.0,1.7400000000000002,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15800,1.99,0,8,0.18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15801,9.99,1,35,1.9,0.0,0.0,1.1,1.0,0.0,0.0,1.0,1.0,0.0,1.0
15802,2.99,0,0,0.08,0.0,1.0,1.15,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15803,4.99,0,0,22.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15806,4.99,0,0,1.15,1.0,1.0,0.3700000000000001,1.0,1.0,0.0,1.0,0.0,1.0,0.0
15808,0.99,0,0,28.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15811,17.99,0,16,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15812,0.99,0,2,0.77,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
15813,4.99,0,17,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15816,0.0,0,0,2.1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15817,2.79,0,0,8.02,0.0,0.0,2.3100000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15818,2.99,0,10,0.37,1.0,0.0,0.22999999999999998,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15819,4.99,0,26,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15820,5.99,0,29,6.08,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15823,11.99,0,46,2.85,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15824,1.99,0,0,0.87,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15825,8.99,0,13,2.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15826,2.99,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15827,4.99,0,0,3.23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
15828,2.99,0,0,2.3,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15830,14.99,2,51,4.37,0.0,0.0,1.0099999999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15834,0.99,0,10,2.5,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15839,29.99,0,49,13.2,0.0,1.0,12.68,1.0,1.0,0.0,1.0,0.0,0.0,0.0
15840,4.99,0,13,0.85,0.0,0.0,14.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15842,9.99,0,13,2.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15843,9.99,0,16,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
15846,14.99,0,14,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15847,2.99,0,0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15849,3.99,1,12,0.33,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15852,0.0,0,0,0.85,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
15856,4.99,0,0,0.95,0.0,0.0,1.9000000000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15857,6.99,0,22,3.33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15864,4.99,0,0,0.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15865,14.99,0,0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
15866,16.99,0,7,5.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
15867,7.99,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15868,9.99,0,0,3.12,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15875,3.49,0,0,2.25,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15876,10.99,0,0,1.85,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
15877,0.99,0,0,1.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15879,6.99,0,31,1.87,1.0,0.0,0.6299999999999999,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15880,0.99,0,0,1.07,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15882,2.99,0,16,0.95,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
15883,7.99,0,26,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15884,0.99,0,0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15885,4.99,0,9,0.83,0.0,1.0,0.4900000000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15887,19.99,0,10,4.1,1.0,1.0,1.33,1.0,0.0,0.0,1.0,1.0,0.0,1.0
15889,9.99,0,24,10.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15891,9.99,0,0,3.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15892,2.99,0,4,0.75,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15894,1.99,0,9,3.02,1.0,0.0,2.3000000000000003,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15895,1.99,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15897,2.99,0,3,1.08,1.0,0.0,0.3999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15898,9.99,1,20,1.58,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15899,2.74,0,12,2.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15900,2.99,0,16,0.32,0.0,0.0,2.18,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15902,0.99,0,12,1.15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15903,29.99,0,9,8.5,1.0,1.0,28.32,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15904,9.99,0,6,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
15905,2.99,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
15906,4.99,0,0,5.9,0.0,0.0,8.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15907,4.99,0,3,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15909,3.99,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15910,6.99,0,31,2.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
15911,4.99,0,26,2.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
15912,0.0,0,0,7.12,0.0,1.0,6.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15914,1.99,0,5,1.18,0.0,1.0,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15917,2.29,0,8,0.5,1.0,0.0,0.050000000000000044,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15919,9.99,0,0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
15920,0.99,0,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15925,5.99,0,28,1.2,1.0,1.0,0.13000000000000012,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15927,1.99,0,24,2.53,1.0,0.0,3.35,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15928,5.99,0,11,4.0,1.0,0.0,6.33,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15930,3.99,0,15,1.0,1.0,0.0,9.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15931,5.99,0,11,7.82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15932,15.99,0,22,2.27,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15937,9.99,0,102,4.42,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15938,5.99,0,0,2.35,0.0,0.0,0.19999999999999973,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15939,5.99,0,0,2.63,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15941,14.99,1,48,8.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15943,6.99,0,17,3.42,0.0,1.0,8.71,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15944,4.99,0,9,0.18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15945,2.99,0,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15946,2.99,0,14,1.7,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15947,4.99,0,0,1.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
15948,5.99,0,0,2.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15949,9.99,1,0,0.5,0.0,1.0,0.31999999999999995,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15951,29.99,0,51,3.13,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
15952,2.99,0,14,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15955,6.99,1,4,0.47,0.0,0.0,2.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15956,4.01,0,0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15958,1.79,0,14,1.43,1.0,0.0,0.7700000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15960,14.99,3,16,5.63,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15963,1.39,1,42,11.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15969,14.99,0,0,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15970,7.99,0,17,1.17,1.0,0.0,1.9300000000000002,1.0,0.0,1.0,1.0,0.0,1.0,1.0
15971,1.99,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15972,17.99,0,19,2.55,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
15973,6.99,0,0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15974,1.99,0,0,0.4,0.0,0.0,0.02999999999999997,1.0,0.0,0.0,1.0,0.0,1.0,1.0
15976,29.99,0,40,11.12,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
15979,0.99,1,44,0.92,0.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15982,3.99,1,30,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15983,0.77,0,7,0.15,0.0,0.0,0.87,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15985,4.99,0,9,0.62,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,1.0,1.0
15987,14.99,0,36,1.92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15988,0.0,0,0,0.8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15992,0.0,0,7,1.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15993,9.99,0,19,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15995,0.0,0,31,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15996,0.0,0,45,6.98,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15997,4.99,0,0,3.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15998,0.79,0,0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
15999,4.99,1,46,3.5,1.0,0.0,11.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0
16002,4.99,0,59,0.18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16007,19.99,0,12,3.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
16008,49.99,1,23,2.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16010,24.99,1,21,23.47,1.0,1.0,5.66,0.0,1.0,0.0,1.0,0.0,0.0,1.0
16011,2.99,0,15,1.05,0.0,1.0,0.6799999999999999,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16012,2.99,0,63,1.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16013,7.99,0,79,0.9,0.0,0.0,0.37,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16015,6.99,2,28,2.52,0.0,0.0,6.98,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16016,2.99,0,8,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16018,2.99,0,9,0.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16021,3.99,0,0,0.58,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
16022,4.54,0,0,1.6,0.0,0.0,0.8999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16023,14.99,0,30,9.58,1.0,0.0,14.520000000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16025,8.99,0,22,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
16026,4.99,0,12,3.0,1.0,0.0,3.9699999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16029,5.99,1,40,1.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16034,9.99,2,0,0.68,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16035,2.99,0,0,0.57,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
16036,1.99,0,7,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
16038,29.99,0,39,17.5,1.0,0.0,27.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0
16039,12.99,0,52,15.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
16040,19.99,0,23,5.45,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16041,19.99,0,12,2.48,1.0,0.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16042,9.99,0,0,14.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16043,11.99,0,48,4.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16044,14.99,0,28,7.0,0.0,1.0,11.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16045,5.99,0,0,21.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16046,8.99,0,26,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
16047,4.99,0,0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16048,9.99,0,16,3.5,0.0,0.0,4.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0
16050,19.99,0,0,11.63,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16051,0.0,0,0,0.48,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16055,4.99,0,0,1.0,0.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16057,29.99,0,29,8.0,1.0,1.0,2.6799999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16059,9.99,0,6,1.67,0.0,1.0,0.3599999999999999,1.0,0.0,0.0,0.0,1.0,1.0,1.0
16060,4.99,0,6,4.33,1.0,0.0,0.29000000000000004,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16061,8.99,0,0,14.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16062,1.99,0,8,0.22,1.0,0.0,0.010000000000000009,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16064,1.99,0,0,1.83,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
16065,1.99,0,0,0.1,0.0,0.0,0.18000000000000002,1.0,1.0,0.0,0.0,1.0,1.0,1.0
16069,2.99,0,5,1.88,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16070,5.99,0,6,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
16071,4.99,0,24,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
16073,9.99,0,12,0.78,1.0,1.0,1.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16074,9.99,0,14,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16076,9.99,0,18,2.33,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
16077,2.99,1,20,3.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16081,4.99,0,0,0.33,0.0,1.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16084,9.99,0,13,3.0,0.0,0.0,6.130000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16085,9.99,0,17,1.73,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
16086,14.99,0,25,3.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
16087,9.99,0,10,2.22,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
16088,24.99,0,44,17.12,1.0,0.0,8.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16090,2.99,0,11,3.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
16092,1.99,2,11,1.33,0.0,0.0,0.8900000000000001,1.0,0.0,0.0,0.0,1.0,1.0,0.0
16093,0.0,0,0,0.03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16095,7.99,0,34,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16098,4.99,0,21,3.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16099,9.99,0,0,2.3,0.0,0.0,0.15000000000000036,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16100,9.99,0,10,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
16105,2.99,0,33,6.1,0.0,0.0,1.8000000000000007,1.0,1.0,0.0,1.0,0.0,1.0,1.0
16106,1.99,0,0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16110,0.99,0,34,0.57,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
16111,4.99,0,0,5.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
16112,4.99,0,37,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16113,2.99,0,8,0.5,1.0,0.0,0.9199999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16114,11.99,0,20,2.5,1.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16116,4.99,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
16118,3.99,0,0,1.1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16120,4.99,0,32,3.0,0.0,0.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
16121,7.99,0,14,1.77,1.0,1.0,4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16122,1.19,0,0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
16125,12.99,0,6,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
16126,9.99,1,16,1.47,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
16128,0.0,0,0,1.38,0.0,0.0,1.4500000000000002,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16130,4.99,0,15,6.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16132,9.99,0,0,2.67,0.0,1.0,0.20999999999999996,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16133,0.99,0,40,0.7,0.0,0.0,0.48,1.0,0.0,1.0,1.0,0.0,1.0,0.0
16134,2.99,0,8,0.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
16137,3.99,0,0,5.5,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16138,9.99,0,35,1.85,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
